pq_area,pq_id,pq_nome,pq_PrefReg,uc_nome,uc_categor,uc_lei,uc_gestao,uc_area,layer,path,area_pq_m2,cd_categ,area_veg_m
"34894.01","59",Jacintho Alberto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,34894.02516,"11.00",417.99024
"34894.01","59",Jacintho Alberto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,34894.02516,"13.00",28254.46343
"26400.32","60",Jardim Felicidade,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,26400.32983,"13.00",22689.89583
"36833.35","61",Rodrigo De Gasperi,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,36833.33277,"13.00",29024.90014
"39128.68","62",Severo Gomes,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,20728.50351,"13.00",20215.10943
"39128.68","63",Severo Gomes,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,18400.18564,"13.00",18385.52636
"44000.34","64",Alto Da Boa Vista,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,44000.38324,"10.00",10487.19533
"44000.34","64",Alto Da Boa Vista,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,44000.38324,"13.00",30252.13770
"44000.34","64",Alto Da Boa Vista,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,44000.38324,"9.00",3082.24069
"34710.78","65",Cordeiro - Martin Luther King,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,20878.66119,"13.00",20363.96139
"34710.78","66",Cordeiro - Martin Luther King,Santo Amaro,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,13832.12956,"13.00",10097.43437
"54405.58","67",Rio Verde,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,54405.61903,"11.00",34969.90619
"54405.58","67",Rio Verde,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,54405.61903,"13.00",89.53245
"54405.58","67",Rio Verde,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,54405.61903,"13.00",2311.20996
"9618.53","68",Savoy City,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,9618.53321,"13.00",8712.15788
"15564.43","69",Lina E Paulo Raia,Jabaquara,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,15564.42471,"13.00",13946.29374
"30465.65","70",Nabuco,Jabaquara,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,30465.65781,"13.00",29370.07569
"76280.23","71",Sao Domingos,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,76280.22821,"13.00",1295.89641
"76280.23","71",Sao Domingos,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,76280.22821,"14.00",4248.15768
"76280.23","71",Sao Domingos,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,76280.22821,"9.00",65431.60189
"120891.4","72",Cidade De Toronto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,120891.37896,"11.00",4554.13093
"120891.4","72",Cidade De Toronto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,120891.37896,"13.00",47255.82282
"120891.4","72",Cidade De Toronto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,120891.37896,"14.00",4101.61347
"120891.4","72",Cidade De Toronto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,120891.37896,"5.00",3379.18112
"120891.4","72",Cidade De Toronto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,120891.37896,"7.00",10656.97742
"120891.4","72",Cidade De Toronto,Pirituba/Jaragua,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,120891.37896,"8.00",1080.13091
"66860.7","73",Paraisopolis,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,66860.61946,"11.00",10.80348
"66860.7","73",Paraisopolis,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,66860.61946,"13.00",66749.70245
"36614.2","74",Tenente Siqueira Campos - Trianon,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,18733.26475,"13.00",41.17788
"36614.2","74",Tenente Siqueira Campos - Trianon,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,18733.26475,"9.00",18692.08730
"36614.2","75",Tenente Siqueira Campos - Trianon,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,17880.93616,"13.00",74.10667
"36614.2","75",Tenente Siqueira Campos - Trianon,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,17880.93616,"9.00",17620.91237
"215021.2","76",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,87419.95173,"11.00",36787.64304
"215021.2","76",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,87419.95173,"13.00",1875.54510
"215021.2","76",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,87419.95173,"14.00",2999.79475
"215021.2","76",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,87419.95173,"3.00",41879.01100
"215021.2","77",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,22371.09468,"11.00",18822.76834
"215021.2","77",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,22371.09468,"14.00",1630.24925
"215021.2","78",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,23845.23601,"11.00",22424.89220
"215021.2","79",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,28451.60855,"11.00",4375.49007
"215021.2","79",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,28451.60855,"13.00",6185.50764
"215021.2","79",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,28451.60855,"9.00",11476.24542
"215021.2","80",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,52933.37402,"11.00",2750.94947
"215021.2","80",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,52933.37402,"13.00",36925.58229
"215021.2","80",Jardim Da Conquista,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,52933.37402,"14.00",518.00784
"110111.3","81",Povo - Mario Pimenta Camargo,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,110111.35638,"11.00",31121.72772
"110111.3","81",Povo - Mario Pimenta Camargo,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,110111.35638,"13.00",47912.65320
"110111.3","81",Povo - Mario Pimenta Camargo,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,110111.35638,"14.00",8553.08263
"48417.57","82",Jardim Sapopemba - Maria De Fatima Diniz Carrera,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,48417.58376,"11.00",31983.44099
"48417.57","82",Jardim Sapopemba - Maria De Fatima Diniz Carrera,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,48417.58376,"13.00",5347.13422
"48417.57","82",Jardim Sapopemba - Maria De Fatima Diniz Carrera,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,48417.58376,"14.00",367.91201
"5377.49","83",Prefeito Mario Covas,Pinheiros,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,5377.48554,"13.00",4971.76764
"272376.8","84",Sapopemba,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,272376.93024,"11.00",194666.54239
"272376.8","84",Sapopemba,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,272376.93024,"13.00",854.92715
"272376.8","84",Sapopemba,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,272376.93024,"13.00",2282.57992
"272376.8","84",Sapopemba,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,272376.93024,"14.00",24192.11620
"38365.31","85",Feitico Da Vila,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,11703.18743,"13.00",10982.02187
"38365.31","86",Feitico Da Vila,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,16837.65941,"11.00",4963.31870
"38365.31","86",Feitico Da Vila,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,16837.65941,"13.00",6754.44572
"38365.31","86",Feitico Da Vila,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,16837.65941,"14.00",856.76691
"38365.31","87",Feitico Da Vila,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,9824.55816,"13.00",9757.43568
"17616.19","88",Eucaliptos,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,17616.19885,"13.00",17310.80308
"267311.6","89",Guabirobeira Mombaca,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,267311.97004,"11.00",65356.04977
"267311.6","89",Guabirobeira Mombaca,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,267311.97004,"13.00",2411.51385
"267311.6","89",Guabirobeira Mombaca,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,267311.97004,"14.00",905.96076
"267311.6","89",Guabirobeira Mombaca,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,267311.97004,"15.00",47126.26270
"267311.6","89",Guabirobeira Mombaca,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,267311.97004,"2.00",71905.44105
"267311.6","89",Guabirobeira Mombaca,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,267311.97004,"3.00",62512.17625
"181117.9","90",Burle Marx,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,46341.98694,"13.00",45557.68433
"181117.9","91",Burle Marx,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,134775.94518,"11.00",5608.02113
"181117.9","91",Burle Marx,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,134775.94518,"13.00",123961.14431
"181117.9","91",Burle Marx,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,134775.94518,"14.00",173.56556
"135803.7","92",Santo Dias,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,135803.72596,"11.00",140.55902
"135803.7","92",Santo Dias,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,135803.72596,"13.00",4141.96503
"135803.7","92",Santo Dias,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,135803.72596,"14.00",279.86263
"135803.7","92",Santo Dias,Campo Limpo,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,135803.72596,"9.00",125695.12298
"49925.22","93",Nebulosas,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,49925.24845,"11.00",186.12527
"49925.22","93",Nebulosas,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,49925.24845,"13.00",33680.37572
"49925.22","93",Nebulosas,Sao Mateus,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,49925.24845,"14.00",4388.66626
"9412.01","94",Nair Bello,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,9411.99703,"11.00",7575.88193
"9412.01","94",Nair Bello,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,9411.99703,"13.00",1562.64652
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"10.00",2673.38049
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"11.00",500483.98694
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"12.00",12940.51003
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"13.00",296764.30586
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"14.00",1390.23683
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"15.00",213859.81749
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"2.00",126836.50189
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"3.00",28332.84828
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"7.00",5496.11406
"1476997","95",Carmo - Olavo Egidio Setubal,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,1476997.68629,"9.00",147776.15477
"33170.48","96",Raul Seixas,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,33170.47058,"11.00",11076.49731
"33170.48","96",Raul Seixas,Itaquera,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,33170.47058,"13.00",18408.71530
"80266.28","97",Professora Lydia Natalizio Diogo,Vila Prudente,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,80266.30542,"11.00",13918.10832
"80266.28","97",Professora Lydia Natalizio Diogo,Vila Prudente,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,80266.30542,"13.00",51869.01404
"136493","98",Aclimacao,Se,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,136493.08351,"13.00",95874.17272
"136493","98",Aclimacao,Se,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,136493.08351,"14.00",4038.95169
"20745.74","99",Buenos Aires,Se,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,20745.66988,"13.00",19906.12599
"14168.33","100",Lajeado - Izaura Pereira De Souza Franzolin,Guaianases,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,14168.31797,"13.00",13750.02134
"76885.6","101",Jardim Da Luz,Se,,,,,,FIX_SIRGAS_SHP_parquemunicipal,G:/Meu Drive/Universidade/LEQuE/ANDREA LEQUE/0_pqcateg/FIX_SIRGAS_SHP_parquemunicipal.shp,76885.62347,"13.00",69997.52839
